"","id","clusters","tune","Freq","number_in_cluster","max_tune","prop","nclust"
"1","A1","A","HHH",7,48,16,0.4375,4
"2","A1","A","HHH",7,48,16,0.4375,4
"3","A1","A","HHH",7,48,16,0.4375,4
"4","A1","A","HHH",7,48,16,0.4375,4
"5","A10","A","HHH",0,72,16,0,2
"6","A10","A","HHH",0,72,16,0,2
"7","A11","A","HHH",11,43,11,1,2
"8","A11","A","HHH",11,43,11,1,2
"9","A12","A","HHH",1,47,18,0.0555555555555556,3
"10","A12","A","HHH",1,47,18,0.0555555555555556,3
"11","A12","A","HHH",1,47,18,0.0555555555555556,3
"12","A13","A","HHH",1,57,17,0.0588235294117647,4
"13","A13","A","HHH",1,57,17,0.0588235294117647,4
"14","A13","A","HHH",1,57,17,0.0588235294117647,4
"15","A13","A","HHH",1,57,17,0.0588235294117647,4
"16","A14","A","HHH",0,70,17,0,2
"17","A14","A","HHH",0,70,17,0,2
"18","A15","A","HHH",0,68,17,0,2
"19","A15","A","HHH",0,68,17,0,2
"20","A16","A","HHH",3,80,15,0.2,2
"21","A16","A","HHH",3,80,15,0.2,2
"22","A17","A","HHH",0,39,18,0,5
"23","A17","A","HHH",0,39,18,0,5
"24","A17","A","HHH",0,39,18,0,5
"25","A17","A","HHH",0,39,18,0,5
"26","A17","A","HHH",0,39,18,0,5
"27","A18","A","HHH",15,69,17,0.882352941176471,2
"28","A18","A","HHH",15,69,17,0.882352941176471,2
"29","A19","A","HHH",1,27,18,0.0555555555555556,7
"30","A19","A","HHH",1,27,18,0.0555555555555556,7
"31","A19","A","HHH",1,27,18,0.0555555555555556,7
"32","A19","A","HHH",1,27,18,0.0555555555555556,7
"33","A19","A","HHH",1,27,18,0.0555555555555556,7
"34","A19","A","HHH",1,27,18,0.0555555555555556,7
"35","A19","A","HHH",1,27,18,0.0555555555555556,7
"36","A2","A","HHH",0,41,17,0,4
"37","A2","A","HHH",0,41,17,0,4
"38","A2","A","HHH",0,41,17,0,4
"39","A2","A","HHH",0,41,17,0,4
"40","A20","A","HHH",0,35,17,0,5
"41","A20","A","HHH",0,35,17,0,5
"42","A20","A","HHH",0,35,17,0,5
"43","A20","A","HHH",0,35,17,0,5
"44","A20","A","HHH",0,35,17,0,5
"45","A21","A","HHH",6,108,18,0.333333333333333,2
"46","A21","A","HHH",6,108,18,0.333333333333333,2
"47","A22","A","HHH",17,76,18,0.944444444444444,2
"48","A22","A","HHH",17,76,18,0.944444444444444,2
"49","A23","A","HHH",0,35,18,0,5
"50","A23","A","HHH",0,35,18,0,5
"51","A23","A","HHH",0,35,18,0,5
"52","A23","A","HHH",0,35,18,0,5
"53","A23","A","HHH",0,35,18,0,5
"54","A24","A","HHH",3,37,16,0.1875,4
"55","A24","A","HHH",3,37,16,0.1875,4
"56","A24","A","HHH",3,37,16,0.1875,4
"57","A24","A","HHH",3,37,16,0.1875,4
"58","A25","A","HHH",0,55,18,0,3
"59","A25","A","HHH",0,55,18,0,3
"60","A25","A","HHH",0,55,18,0,3
"61","A26","A","HHH",1,80,17,0.0588235294117647,2
"62","A26","A","HHH",1,80,17,0.0588235294117647,2
"63","A27","A","HHH",0,82,16,0,2
"64","A27","A","HHH",0,82,16,0,2
"65","A28","A","HHH",0,35,18,0,5
"66","A28","A","HHH",0,35,18,0,5
"67","A28","A","HHH",0,35,18,0,5
"68","A28","A","HHH",0,35,18,0,5
"69","A28","A","HHH",0,35,18,0,5
"70","A29","A","HHH",1,79,18,0.0555555555555556,2
"71","A29","A","HHH",1,79,18,0.0555555555555556,2
"72","A3","A","HHH",0,30,16,0,6
"73","A3","A","HHH",0,30,16,0,6
"74","A3","A","HHH",0,30,16,0,6
"75","A3","A","HHH",0,30,16,0,6
"76","A3","A","HHH",0,30,16,0,6
"77","A3","A","HHH",0,30,16,0,6
"78","A30","A","HHH",16,32,18,0.888888888888889,5
"79","A30","A","HHH",16,32,18,0.888888888888889,5
"80","A30","A","HHH",16,32,18,0.888888888888889,5
"81","A30","A","HHH",16,32,18,0.888888888888889,5
"82","A30","A","HHH",16,32,18,0.888888888888889,5
"83","A4","A","HHH",0,64,17,0,2
"84","A4","A","HHH",0,64,17,0,2
"85","A5","A","HHH",0,66,17,0,2
"86","A5","A","HHH",0,66,17,0,2
"87","A6","A","HHH",0,34,13,0,4
"88","A6","A","HHH",0,34,13,0,4
"89","A6","A","HHH",0,34,13,0,4
"90","A6","A","HHH",0,34,13,0,4
"91","A7","A","HHH",12,65,12,1,2
"92","A7","A","HHH",12,65,12,1,2
"93","A8","A","HHH",0,43,17,0,4
"94","A8","A","HHH",0,43,17,0,4
"95","A8","A","HHH",0,43,17,0,4
"96","A8","A","HHH",0,43,17,0,4
"97","A9","A","HHH",0,80,14,0,2
"98","A9","A","HHH",0,80,14,0,2
"99","A1","B","HHH",0,43,16,0,4
"100","A1","B","HHH",0,43,16,0,4
"101","A1","B","HHH",0,43,16,0,4
"102","A1","B","HHH",0,43,16,0,4
"103","A10","B","HHH",16,53,16,1,2
"104","A10","B","HHH",16,53,16,1,2
"105","A11","B","HHH",0,31,11,0,2
"106","A11","B","HHH",0,31,11,0,2
"107","A12","B","HHH",0,42,18,0,3
"108","A12","B","HHH",0,42,18,0,3
"109","A12","B","HHH",0,42,18,0,3
"110","A13","B","HHH",0,31,17,0,4
"111","A13","B","HHH",0,31,17,0,4
"112","A13","B","HHH",0,31,17,0,4
"113","A13","B","HHH",0,31,17,0,4
"114","A14","B","HHH",17,63,17,1,2
"115","A14","B","HHH",17,63,17,1,2
"116","A15","B","HHH",17,67,17,1,2
"117","A15","B","HHH",17,67,17,1,2
"118","A16","B","HHH",12,46,15,0.8,2
"119","A16","B","HHH",12,46,15,0.8,2
"120","A17","B","HHH",10,31,18,0.555555555555556,5
"121","A17","B","HHH",10,31,18,0.555555555555556,5
"122","A17","B","HHH",10,31,18,0.555555555555556,5
"123","A17","B","HHH",10,31,18,0.555555555555556,5
"124","A17","B","HHH",10,31,18,0.555555555555556,5
"125","A18","B","HHH",2,68,17,0.117647058823529,2
"126","A18","B","HHH",2,68,17,0.117647058823529,2
"127","A19","B","HHH",1,26,18,0.0555555555555556,7
"128","A19","B","HHH",1,26,18,0.0555555555555556,7
"129","A19","B","HHH",1,26,18,0.0555555555555556,7
"130","A19","B","HHH",1,26,18,0.0555555555555556,7
"131","A19","B","HHH",1,26,18,0.0555555555555556,7
"132","A19","B","HHH",1,26,18,0.0555555555555556,7
"133","A19","B","HHH",1,26,18,0.0555555555555556,7
"134","A2","B","HHH",7,31,17,0.411764705882353,4
"135","A2","B","HHH",7,31,17,0.411764705882353,4
"136","A2","B","HHH",7,31,17,0.411764705882353,4
"137","A2","B","HHH",7,31,17,0.411764705882353,4
"138","A20","B","HHH",0,34,17,0,5
"139","A20","B","HHH",0,34,17,0,5
"140","A20","B","HHH",0,34,17,0,5
"141","A20","B","HHH",0,34,17,0,5
"142","A20","B","HHH",0,34,17,0,5
"143","A21","B","HHH",12,34,18,0.666666666666667,2
"144","A21","B","HHH",12,34,18,0.666666666666667,2
"145","A22","B","HHH",1,64,18,0.0555555555555556,2
"146","A22","B","HHH",1,64,18,0.0555555555555556,2
"147","A23","B","HHH",7,32,18,0.388888888888889,5
"148","A23","B","HHH",7,32,18,0.388888888888889,5
"149","A23","B","HHH",7,32,18,0.388888888888889,5
"150","A23","B","HHH",7,32,18,0.388888888888889,5
"151","A23","B","HHH",7,32,18,0.388888888888889,5
"152","A24","B","HHH",13,36,16,0.8125,4
"153","A24","B","HHH",13,36,16,0.8125,4
"154","A24","B","HHH",13,36,16,0.8125,4
"155","A24","B","HHH",13,36,16,0.8125,4
"156","A25","B","HHH",18,52,18,1,3
"157","A25","B","HHH",18,52,18,1,3
"158","A25","B","HHH",18,52,18,1,3
"159","A26","B","HHH",16,35,17,0.941176470588235,2
"160","A26","B","HHH",16,35,17,0.941176470588235,2
"161","A27","B","HHH",16,46,16,1,2
"162","A27","B","HHH",16,46,16,1,2
"163","A28","B","HHH",0,32,18,0,5
"164","A28","B","HHH",0,32,18,0,5
"165","A28","B","HHH",0,32,18,0,5
"166","A28","B","HHH",0,32,18,0,5
"167","A28","B","HHH",0,32,18,0,5
"168","A29","B","HHH",17,54,18,0.944444444444444,2
"169","A29","B","HHH",17,54,18,0.944444444444444,2
"170","A3","B","HHH",0,25,16,0,6
"171","A3","B","HHH",0,25,16,0,6
"172","A3","B","HHH",0,25,16,0,6
"173","A3","B","HHH",0,25,16,0,6
"174","A3","B","HHH",0,25,16,0,6
"175","A3","B","HHH",0,25,16,0,6
"176","A30","B","HHH",2,29,18,0.111111111111111,5
"177","A30","B","HHH",2,29,18,0.111111111111111,5
"178","A30","B","HHH",2,29,18,0.111111111111111,5
"179","A30","B","HHH",2,29,18,0.111111111111111,5
"180","A30","B","HHH",2,29,18,0.111111111111111,5
"181","A4","B","HHH",17,55,17,1,2
"182","A4","B","HHH",17,55,17,1,2
"183","A5","B","HHH",17,42,17,1,2
"184","A5","B","HHH",17,42,17,1,2
"185","A6","B","HHH",5,34,13,0.384615384615385,4
"186","A6","B","HHH",5,34,13,0.384615384615385,4
"187","A6","B","HHH",5,34,13,0.384615384615385,4
"188","A6","B","HHH",5,34,13,0.384615384615385,4
"189","A7","B","HHH",0,42,12,0,2
"190","A7","B","HHH",0,42,12,0,2
"191","A8","B","HHH",0,32,17,0,4
"192","A8","B","HHH",0,32,17,0,4
"193","A8","B","HHH",0,32,17,0,4
"194","A8","B","HHH",0,32,17,0,4
"195","A9","B","HHH",14,49,14,1,2
"196","A9","B","HHH",14,49,14,1,2
"197","A1","C","HHH",0,30,16,0,4
"198","A1","C","HHH",0,30,16,0,4
"199","A1","C","HHH",0,30,16,0,4
"200","A1","C","HHH",0,30,16,0,4
"201","A12","C","HHH",17,34,18,0.944444444444444,3
"202","A12","C","HHH",17,34,18,0.944444444444444,3
"203","A12","C","HHH",17,34,18,0.944444444444444,3
"204","A13","C","HHH",12,26,17,0.705882352941177,4
"205","A13","C","HHH",12,26,17,0.705882352941177,4
"206","A13","C","HHH",12,26,17,0.705882352941177,4
"207","A13","C","HHH",12,26,17,0.705882352941177,4
"208","A17","C","HHH",0,30,18,0,5
"209","A17","C","HHH",0,30,18,0,5
"210","A17","C","HHH",0,30,18,0,5
"211","A17","C","HHH",0,30,18,0,5
"212","A17","C","HHH",0,30,18,0,5
"213","A19","C","HHH",2,19,18,0.111111111111111,7
"214","A19","C","HHH",2,19,18,0.111111111111111,7
"215","A19","C","HHH",2,19,18,0.111111111111111,7
"216","A19","C","HHH",2,19,18,0.111111111111111,7
"217","A19","C","HHH",2,19,18,0.111111111111111,7
"218","A19","C","HHH",2,19,18,0.111111111111111,7
"219","A19","C","HHH",2,19,18,0.111111111111111,7
"220","A2","C","HHH",10,21,17,0.588235294117647,4
"221","A2","C","HHH",10,21,17,0.588235294117647,4
"222","A2","C","HHH",10,21,17,0.588235294117647,4
"223","A2","C","HHH",10,21,17,0.588235294117647,4
"224","A20","C","HHH",17,31,17,1,5
"225","A20","C","HHH",17,31,17,1,5
"226","A20","C","HHH",17,31,17,1,5
"227","A20","C","HHH",17,31,17,1,5
"228","A20","C","HHH",17,31,17,1,5
"229","A23","C","HHH",0,29,18,0,5
"230","A23","C","HHH",0,29,18,0,5
"231","A23","C","HHH",0,29,18,0,5
"232","A23","C","HHH",0,29,18,0,5
"233","A23","C","HHH",0,29,18,0,5
"234","A24","C","HHH",0,34,16,0,4
"235","A24","C","HHH",0,34,16,0,4
"236","A24","C","HHH",0,34,16,0,4
"237","A24","C","HHH",0,34,16,0,4
"238","A25","C","HHH",0,25,18,0,3
"239","A25","C","HHH",0,25,18,0,3
"240","A25","C","HHH",0,25,18,0,3
"241","A28","C","HHH",14,31,18,0.777777777777778,5
"242","A28","C","HHH",14,31,18,0.777777777777778,5
"243","A28","C","HHH",14,31,18,0.777777777777778,5
"244","A28","C","HHH",14,31,18,0.777777777777778,5
"245","A28","C","HHH",14,31,18,0.777777777777778,5
"246","A3","C","HHH",1,19,16,0.0625,6
"247","A3","C","HHH",1,19,16,0.0625,6
"248","A3","C","HHH",1,19,16,0.0625,6
"249","A3","C","HHH",1,19,16,0.0625,6
"250","A3","C","HHH",1,19,16,0.0625,6
"251","A3","C","HHH",1,19,16,0.0625,6
"252","A30","C","HHH",0,29,18,0,5
"253","A30","C","HHH",0,29,18,0,5
"254","A30","C","HHH",0,29,18,0,5
"255","A30","C","HHH",0,29,18,0,5
"256","A30","C","HHH",0,29,18,0,5
"257","A6","C","HHH",8,19,13,0.615384615384615,4
"258","A6","C","HHH",8,19,13,0.615384615384615,4
"259","A6","C","HHH",8,19,13,0.615384615384615,4
"260","A6","C","HHH",8,19,13,0.615384615384615,4
"261","A8","C","HHH",14,31,17,0.823529411764706,4
"262","A8","C","HHH",14,31,17,0.823529411764706,4
"263","A8","C","HHH",14,31,17,0.823529411764706,4
"264","A8","C","HHH",14,31,17,0.823529411764706,4
"265","A1","D","HHH",9,18,16,0.5625,4
"266","A1","D","HHH",9,18,16,0.5625,4
"267","A1","D","HHH",9,18,16,0.5625,4
"268","A1","D","HHH",9,18,16,0.5625,4
"269","A13","D","HHH",4,23,17,0.235294117647059,4
"270","A13","D","HHH",4,23,17,0.235294117647059,4
"271","A13","D","HHH",4,23,17,0.235294117647059,4
"272","A13","D","HHH",4,23,17,0.235294117647059,4
"273","A17","D","HHH",0,17,18,0,5
"274","A17","D","HHH",0,17,18,0,5
"275","A17","D","HHH",0,17,18,0,5
"276","A17","D","HHH",0,17,18,0,5
"277","A17","D","HHH",0,17,18,0,5
"278","A19","D","HHH",7,19,18,0.388888888888889,7
"279","A19","D","HHH",7,19,18,0.388888888888889,7
"280","A19","D","HHH",7,19,18,0.388888888888889,7
"281","A19","D","HHH",7,19,18,0.388888888888889,7
"282","A19","D","HHH",7,19,18,0.388888888888889,7
"283","A19","D","HHH",7,19,18,0.388888888888889,7
"284","A19","D","HHH",7,19,18,0.388888888888889,7
"285","A2","D","HHH",0,6,17,0,4
"286","A2","D","HHH",0,6,17,0,4
"287","A2","D","HHH",0,6,17,0,4
"288","A2","D","HHH",0,6,17,0,4
"289","A20","D","HHH",0,15,17,0,5
"290","A20","D","HHH",0,15,17,0,5
"291","A20","D","HHH",0,15,17,0,5
"292","A20","D","HHH",0,15,17,0,5
"293","A20","D","HHH",0,15,17,0,5
"294","A23","D","HHH",11,28,18,0.611111111111111,5
"295","A23","D","HHH",11,28,18,0.611111111111111,5
"296","A23","D","HHH",11,28,18,0.611111111111111,5
"297","A23","D","HHH",11,28,18,0.611111111111111,5
"298","A23","D","HHH",11,28,18,0.611111111111111,5
"299","A24","D","HHH",0,31,16,0,4
"300","A24","D","HHH",0,31,16,0,4
"301","A24","D","HHH",0,31,16,0,4
"302","A24","D","HHH",0,31,16,0,4
"303","A28","D","HHH",2,27,18,0.111111111111111,5
"304","A28","D","HHH",2,27,18,0.111111111111111,5
"305","A28","D","HHH",2,27,18,0.111111111111111,5
"306","A28","D","HHH",2,27,18,0.111111111111111,5
"307","A28","D","HHH",2,27,18,0.111111111111111,5
"308","A3","D","HHH",9,19,16,0.5625,6
"309","A3","D","HHH",9,19,16,0.5625,6
"310","A3","D","HHH",9,19,16,0.5625,6
"311","A3","D","HHH",9,19,16,0.5625,6
"312","A3","D","HHH",9,19,16,0.5625,6
"313","A3","D","HHH",9,19,16,0.5625,6
"314","A30","D","HHH",0,29,18,0,5
"315","A30","D","HHH",0,29,18,0,5
"316","A30","D","HHH",0,29,18,0,5
"317","A30","D","HHH",0,29,18,0,5
"318","A30","D","HHH",0,29,18,0,5
"319","A6","D","HHH",0,19,13,0,4
"320","A6","D","HHH",0,19,13,0,4
"321","A6","D","HHH",0,19,13,0,4
"322","A6","D","HHH",0,19,13,0,4
"323","A8","D","HHH",3,23,17,0.176470588235294,4
"324","A8","D","HHH",3,23,17,0.176470588235294,4
"325","A8","D","HHH",3,23,17,0.176470588235294,4
"326","A8","D","HHH",3,23,17,0.176470588235294,4
"327","A17","E","HHH",8,16,18,0.444444444444444,5
"328","A17","E","HHH",8,16,18,0.444444444444444,5
"329","A17","E","HHH",8,16,18,0.444444444444444,5
"330","A17","E","HHH",8,16,18,0.444444444444444,5
"331","A17","E","HHH",8,16,18,0.444444444444444,5
"332","A19","E","HHH",6,18,18,0.333333333333333,7
"333","A19","E","HHH",6,18,18,0.333333333333333,7
"334","A19","E","HHH",6,18,18,0.333333333333333,7
"335","A19","E","HHH",6,18,18,0.333333333333333,7
"336","A19","E","HHH",6,18,18,0.333333333333333,7
"337","A19","E","HHH",6,18,18,0.333333333333333,7
"338","A19","E","HHH",6,18,18,0.333333333333333,7
"339","A20","E","HHH",0,14,17,0,5
"340","A20","E","HHH",0,14,17,0,5
"341","A20","E","HHH",0,14,17,0,5
"342","A20","E","HHH",0,14,17,0,5
"343","A20","E","HHH",0,14,17,0,5
"344","A23","E","HHH",0,18,18,0,5
"345","A23","E","HHH",0,18,18,0,5
"346","A23","E","HHH",0,18,18,0,5
"347","A23","E","HHH",0,18,18,0,5
"348","A23","E","HHH",0,18,18,0,5
"349","A28","E","HHH",2,17,18,0.111111111111111,5
"350","A28","E","HHH",2,17,18,0.111111111111111,5
"351","A28","E","HHH",2,17,18,0.111111111111111,5
"352","A28","E","HHH",2,17,18,0.111111111111111,5
"353","A28","E","HHH",2,17,18,0.111111111111111,5
"354","A3","E","HHH",0,15,16,0,6
"355","A3","E","HHH",0,15,16,0,6
"356","A3","E","HHH",0,15,16,0,6
"357","A3","E","HHH",0,15,16,0,6
"358","A3","E","HHH",0,15,16,0,6
"359","A3","E","HHH",0,15,16,0,6
"360","A30","E","HHH",0,21,18,0,5
"361","A30","E","HHH",0,21,18,0,5
"362","A30","E","HHH",0,21,18,0,5
"363","A30","E","HHH",0,21,18,0,5
"364","A30","E","HHH",0,21,18,0,5
"365","A19","F","HHH",1,17,18,0.0555555555555556,7
"366","A19","F","HHH",1,17,18,0.0555555555555556,7
"367","A19","F","HHH",1,17,18,0.0555555555555556,7
"368","A19","F","HHH",1,17,18,0.0555555555555556,7
"369","A19","F","HHH",1,17,18,0.0555555555555556,7
"370","A19","F","HHH",1,17,18,0.0555555555555556,7
"371","A19","F","HHH",1,17,18,0.0555555555555556,7
"372","A3","F","HHH",6,13,16,0.375,6
"373","A3","F","HHH",6,13,16,0.375,6
"374","A3","F","HHH",6,13,16,0.375,6
"375","A3","F","HHH",6,13,16,0.375,6
"376","A3","F","HHH",6,13,16,0.375,6
"377","A3","F","HHH",6,13,16,0.375,6
"378","A19","G","HHH",0,10,18,0,7
"379","A19","G","HHH",0,10,18,0,7
"380","A19","G","HHH",0,10,18,0,7
"381","A19","G","HHH",0,10,18,0,7
"382","A19","G","HHH",0,10,18,0,7
"383","A19","G","HHH",0,10,18,0,7
"384","A19","G","HHH",0,10,18,0,7
"385","A1","A","HHL",9,48,18,0.5,4
"386","A1","A","HHL",9,48,18,0.5,4
"387","A1","A","HHL",9,48,18,0.5,4
"388","A1","A","HHL",9,48,18,0.5,4
"389","A10","A","HHL",0,72,15,0,2
"390","A10","A","HHL",0,72,15,0,2
"391","A11","A","HHL",7,43,10,0.7,2
"392","A11","A","HHL",7,43,10,0.7,2
"393","A12","A","HHL",4,47,17,0.235294117647059,3
"394","A12","A","HHL",4,47,17,0.235294117647059,3
"395","A12","A","HHL",4,47,17,0.235294117647059,3
"396","A13","A","HHL",0,57,17,0,4
"397","A13","A","HHL",0,57,17,0,4
"398","A13","A","HHL",0,57,17,0,4
"399","A13","A","HHL",0,57,17,0,4
"400","A14","A","HHL",0,70,17,0,2
"401","A14","A","HHL",0,70,17,0,2
"402","A15","A","HHL",0,68,17,0,2
"403","A15","A","HHL",0,68,17,0,2
"404","A16","A","HHL",5,80,17,0.294117647058824,2
"405","A16","A","HHL",5,80,17,0.294117647058824,2
"406","A17","A","HHL",0,39,18,0,5
"407","A17","A","HHL",0,39,18,0,5
"408","A17","A","HHL",0,39,18,0,5
"409","A17","A","HHL",0,39,18,0,5
"410","A17","A","HHL",0,39,18,0,5
"411","A18","A","HHL",15,69,17,0.882352941176471,2
"412","A18","A","HHL",15,69,17,0.882352941176471,2
"413","A19","A","HHL",0,27,18,0,7
"414","A19","A","HHL",0,27,18,0,7
"415","A19","A","HHL",0,27,18,0,7
"416","A19","A","HHL",0,27,18,0,7
"417","A19","A","HHL",0,27,18,0,7
"418","A19","A","HHL",0,27,18,0,7
"419","A19","A","HHL",0,27,18,0,7
"420","A2","A","HHL",2,41,16,0.125,4
